gene_id	microbiota	se	pval	chr	gene_name	Tissue	diseases
ENSG00000241058.3	genus.Phascolarctobacterium.id.2168	0.0276338568142072	6.29430917110756e-05	10	NSUN6	Transverse	NA
ENSG00000067208.14	genus.Phascolarctobacterium.id.2168	0.0266503493355103	9.71212425158957e-05	1	EVI5	Transverse	NA
ENSG00000160766.14	genus.Phascolarctobacterium.id.2168	0.01814968288756	0.0001727410055792	1	GBAP1	Transverse	NA
ENSG00000108384.14	genus.Phascolarctobacterium.id.2168	0.020804095000904	3.0259019688616e-06	17	RAD51C	Transverse	NA
ENSG00000178852.15	genus.Phascolarctobacterium.id.2168	0.0192796014394748	0.00043656639114767	17	EFCAB13	Transverse	NA
ENSG00000198933.9	genus.Phascolarctobacterium.id.2168	0.0367695606364298	3.78578076946852e-05	17	TBKBP1	Transverse	NA
ENSG00000213246.6	genus.Phascolarctobacterium.id.2168	0.0194268176497697	1.54280132562006e-06	17	SUPT4H1	Transverse	Pulse_rate
ENSG00000228782.7	genus.Phascolarctobacterium.id.2168	0.0178238552490607	5.75496514072141e-05	17	MRPL45P2	Transverse	NA
ENSG00000264538.6	genus.Phascolarctobacterium.id.2168	0.0126843360078346	0.000424899513280685	17	SUZ12P1	Transverse	NA
ENSG00000255568.3	genus.Phascolarctobacterium.id.2168	0.0299609827350995	0.000163815444110636	21	BRWD1-AS2	Transverse	NA
ENSG00000251022.6	genus.Phascolarctobacterium.id.2168	0.0516458316197387	0.000123201832259903	4	THAP9-AS1	Transverse	NA
ENSG00000093144.18	genus.Phascolarctobacterium.id.2168	0.0281469905783613	0.000536739681152232	6	ECHDC1	Transverse	NA
ENSG00000187987.9	genus.Phascolarctobacterium.id.2168	0.0180477625710378	0.000408598635450477	6	ZSCAN23	Transverse	NA
ENSG00000197062.11	genus.Phascolarctobacterium.id.2168	0.0205909744206846	3.90140565346924e-08	6	ZSCAN26	Transverse	NA
ENSG00000216901.1	genus.Phascolarctobacterium.id.2168	0.0085795619452468	5.02791879692087e-07	6	ZNF603P	Transverse	NA
ENSG00000230939.1	genus.Phascolarctobacterium.id.2168	0.0208082888425875	0.000360422575558622	6	RP11-314C16.1	Transverse	NA
ENSG00000235109.7	genus.Phascolarctobacterium.id.2168	0.0102137796962028	2.80312270695937e-09	6	ZSCAN31	Transverse	NA
ENSG00000235652.7	genus.Phascolarctobacterium.id.2168	0.0277792249256453	0.000550775140062459	6	RP11-545I5.3	Transverse	NA
ENSG00000279453.1	genus.Phascolarctobacterium.id.2168	0.0425116794970836	0.000293577504868307	6	RP3-425C14.4	Transverse	NA
ENSG00000280107.1	genus.Phascolarctobacterium.id.2168	0.00898676817202469	0.000525516668089786	6	AL022393.9	Transverse	NA
ENSG00000233609.3	genus.Phascolarctobacterium.id.2168	0.0136382010481681	8.82832681842512e-05	8	RPL10P19	Transverse	NA
ENSG00000269918.1	genus.Phascolarctobacterium.id.2168	0.0158090692350794	9.0093603046606e-05	8	AF131215.9	Transverse	NA
ENSG00000095110.7	genus.Phascolarctobacterium.id.2168	0.0416958110086079	0.000505492228418145	11	NXPE1	Transverse	NA
ENSG00000152404.15	genus.Phascolarctobacterium.id.2168	0.0331888449352758	0.000139707508822786	11	CWF19L2	Transverse	NA
ENSG00000165916.8	genus.Phascolarctobacterium.id.2168	0.0428276122809571	7.53093896178684e-07	11	PSMC3	Transverse	NA
ENSG00000172247.3	genus.Phascolarctobacterium.id.2168	0.0202528581089243	9.50701058617835e-07	11	C1QTNF4	Transverse	NA
ENSG00000172613.7	genus.Phascolarctobacterium.id.2168	0.0371508199916411	1.55503584341787e-08	11	RAD9A	Transverse	NA
ENSG00000010626.14	genus.Phascolarctobacterium.id.2168	0.00401112112634186	8.35058498085219e-12	12	LRRC23	Transverse	NA
ENSG00000111671.9	genus.Phascolarctobacterium.id.2168	0.00331888634062636	1.21741785493363e-11	12	SPSB2	Transverse	NA
ENSG00000111676.14	genus.Phascolarctobacterium.id.2168	0.0200311755997228	7.18400739840274e-07	12	ATN1	Transverse	NA
ENSG00000111678.10	genus.Phascolarctobacterium.id.2168	0.00624803201237681	3.9853520369817e-12	12	C12orf57	Transverse	NA
ENSG00000171860.4	genus.Phascolarctobacterium.id.2168	0.0237606820649221	1.4726890262581e-09	12	C3AR1	Transverse	NA
ENSG00000175899.14	genus.Phascolarctobacterium.id.2168	0.00823779407942118	1.79331064578347e-11	12	A2M	Transverse	NA
ENSG00000257027.1	genus.Phascolarctobacterium.id.2168	0.00387438434354979	4.23653437799169e-29	12	RP11-705C15.3	Transverse	NA
ENSG00000260423.1	genus.Phascolarctobacterium.id.2168	0.00405762311660606	6.13923322399297e-23	12	RP13-735L24.1	Transverse	NA
ENSG00000132600.16	genus.Phascolarctobacterium.id.2168	0.0128281513577107	9.31325779031455e-05	16	PRMT7	Transverse	NA
ENSG00000153774.8	genus.Phascolarctobacterium.id.2168	0.0551284222365169	0.000481669748658614	16	CFDP1	Transverse	NA
ENSG00000205078.5	genus.Phascolarctobacterium.id.2168	0.0168335214825997	0.000111180916373058	16	SYCE1L	Transverse	NA
ENSG00000115274.14	genus.Phascolarctobacterium.id.2168	0.0424668698267027	7.81371404927613e-05	2	INO80B	Transverse	NA
ENSG00000144034.14	genus.Phascolarctobacterium.id.2168	0.0285440127785205	0.000263460625938542	2	TPRKB	Transverse	NA
ENSG00000163161.12	genus.Phascolarctobacterium.id.2168	0.0255583432757955	0.000387330675404028	2	ERCC3	Transverse	NA
ENSG00000170634.12	genus.Phascolarctobacterium.id.2168	0.0146453150708819	4.79049469568943e-06	2	ACYP2	Transverse	NA
ENSG00000179528.15	genus.Phascolarctobacterium.id.2168	0.0223842438335576	0.000206744847266563	2	LBX2	Transverse	NA
ENSG00000163933.9	genus.Phascolarctobacterium.id.2168	0.0165646947939042	7.70075210042373e-06	3	RFT1	Transverse	NA
ENSG00000242142.1	genus.Phascolarctobacterium.id.2168	0.0152820510509319	9.38393016039451e-06	3	SERBP1P3	Transverse	NA
ENSG00000244515.1	genus.Phascolarctobacterium.id.2168	0.0181308073418029	0.000135375156184593	3	KRT18P34	Transverse	NA
ENSG00000164615.4	genus.Phascolarctobacterium.id.2168	0.0423200063737175	0.000202462759545291	5	CAMLG	Transverse	NA
ENSG00000237310.1	genus.Phascolarctobacterium.id.2168	0.0117068037385812	1.39355790368534e-05	7	GS1-124K5.4	Transverse	NA
ENSG00000106771.12	genus.Phascolarctobacterium.id.2168	0.0773840582188442	0.000519391761047892	9	TMEM245	Transverse	NA
ENSG00000120539.14	genus..Eubacteriumhalliigroup.id.11338	0.0153036456253962	0.000180068146346953	10	MASTL	Transverse	NA
ENSG00000185904.11	genus..Eubacteriumhalliigroup.id.11338	0.01050178401133	0.00034739286461758	10	LINC00839	Transverse	NA
ENSG00000230445.4	genus..Eubacteriumhalliigroup.id.11338	0.0187367058109553	4.89572981718354e-05	10	LRRC37A6P	Transverse	NA
ENSG00000276805.2	genus..Eubacteriumhalliigroup.id.11338	0.00725090952776138	1.22733474044467e-08	10	RP11-291L22.9	Transverse	NA
ENSG00000277879.1	genus..Eubacteriumhalliigroup.id.11338	0.0183715499287282	0.000295552216221467	10	RP11-129M16.4	Transverse	NA
ENSG00000283709.1	genus..Eubacteriumhalliigroup.id.11338	0.0330932169521318	0.000133534316122561	10	LINC00202-1	Transverse	NA
ENSG00000171763.18	genus..Eubacteriumhalliigroup.id.11338	0.0219517126831038	0.000509938629038557	15	SPATA5L1	Transverse	NA
ENSG00000005156.11	genus..Eubacteriumhalliigroup.id.11338	0.0217714446758811	4.26367025060191e-05	17	LIG3	Transverse	NA
ENSG00000108384.14	genus..Eubacteriumhalliigroup.id.11338	0.0169754699512632	0.000196417081796082	17	RAD51C	Transverse	NA
ENSG00000132141.13	genus..Eubacteriumhalliigroup.id.11338	0.0315881388707922	3.95902390909188e-06	17	CCT6B	Transverse	NA
ENSG00000261575.2	genus..Eubacteriumhalliigroup.id.11338	0.00743283148404891	0.000557240265629239	17	RP11-259G18.1	Transverse	NA
ENSG00000267681.1	genus..Eubacteriumhalliigroup.id.11338	0.0155973759812015	0.000439571338544804	17	CTD-3199J23.6	Transverse	NA
ENSG00000172687.13	genus..Eubacteriumhalliigroup.id.11338	0.0252122148100762	5.03180177173353e-05	19	ZNF738	Transverse	NA
ENSG00000213965.3	genus..Eubacteriumhalliigroup.id.11338	0.0416841782050609	4.68723600386993e-07	19	NUDT19	Transverse	Neuroticism
ENSG00000277587.1	genus..Eubacteriumhalliigroup.id.11338	0.0138011412885458	0.000164412188069795	19	CTD-3116E22.8	Transverse	NA
ENSG00000146109.4	genus..Eubacteriumhalliigroup.id.11338	0.0413538458052739	4.38053945152665e-05	6	ABT1	Transverse	NA
ENSG00000215190.9	genus..Eubacteriumhalliigroup.id.11338	0.00610514442184759	0.00035073735635948	6	LINC00680	Transverse	NA
ENSG00000235109.7	genus..Eubacteriumhalliigroup.id.11338	0.0083535822031155	0.000509528054180333	6	ZSCAN31	Transverse	NA
ENSG00000237541.3	genus..Eubacteriumhalliigroup.id.11338	0.00737661508312964	6.62994162873327e-06	6	HLA-DQA2	Transverse	NA
ENSG00000244731.7	genus..Eubacteriumhalliigroup.id.11338	0.00768849421397374	1.48478714335789e-05	6	C4A	Transverse	NA
ENSG00000272316.1	genus..Eubacteriumhalliigroup.id.11338	0.0239412703257098	1.60971049155246e-05	6	XXbac-BPGBPG55C20.2	Transverse	NA
ENSG00000272541.1	genus..Eubacteriumhalliigroup.id.11338	0.00790542622466206	0.000400357771547425	6	XXbac-BPGBPG55C20.1	Transverse	NA
ENSG00000137563.11	genus..Eubacteriumhalliigroup.id.11338	0.0291579258808741	5.64412625701057e-05	8	GGH	Transverse	Autism_spectrum_disorder
ENSG00000165916.8	genus..Eubacteriumhalliigroup.id.11338	0.035014899370984	5.88947687124128e-05	11	PSMC3	Transverse	NA
ENSG00000166788.9	genus..Eubacteriumhalliigroup.id.11338	0.0265172555966645	0.000241735533851906	11	SAAL1	Transverse	NA
ENSG00000010626.14	genus..Eubacteriumhalliigroup.id.11338	0.00328422477937865	2.28996089045378e-07	12	LRRC23	Transverse	NA
ENSG00000069493.14	genus..Eubacteriumhalliigroup.id.11338	0.0057224009783213	0.000405978733050688	12	CLEC2D	Transverse	NA
ENSG00000089818.17	genus..Eubacteriumhalliigroup.id.11338	0.0214665843733076	0.000252780438492711	12	NECAP1	Transverse	NA
ENSG00000111671.9	genus..Eubacteriumhalliigroup.id.11338	0.00271703032902317	7.95119189961582e-07	12	SPSB2	Transverse	NA
ENSG00000111678.10	genus..Eubacteriumhalliigroup.id.11338	0.00511520155753487	1.05317670274002e-06	12	C12orf57	Transverse	NA
ENSG00000139197.10	genus..Eubacteriumhalliigroup.id.11338	0.00289007181719277	6.36030570735049e-05	12	PEX5	Transverse	NA
ENSG00000171847.10	genus..Eubacteriumhalliigroup.id.11338	0.0127440704107364	0.000218608994827626	12	FAM90A1	Transverse	NA
ENSG00000173262.11	genus..Eubacteriumhalliigroup.id.11338	0.00651030154166266	1.61808116579869e-06	12	SLC2A14	Transverse	NA
ENSG00000238105.7	genus..Eubacteriumhalliigroup.id.11338	0.0480260607390002	1.88918151996136e-05	12	GOLGA2P5	Transverse	Angina
ENSG00000238105.7	genus..Eubacteriumhalliigroup.id.11338	0.0480260607390002	1.88918151996136e-05	12	GOLGA2P5	Transverse	Hayfever, allergic rhinitis or eczema
ENSG00000256069.7	genus..Eubacteriumhalliigroup.id.11338	0.00166527251941416	9.28795090630542e-24	12	A2MP1	Transverse	NA
ENSG00000257027.1	genus..Eubacteriumhalliigroup.id.11338	0.0031533315943152	0.000337485072938991	12	RP11-705C15.3	Transverse	NA
ENSG00000278635.1	genus..Eubacteriumhalliigroup.id.11338	0.00337517389319564	8.00479095294811e-57	12	CTD-2318O12.1	Transverse	NA
ENSG00000100554.11	genus..Eubacteriumhalliigroup.id.11338	0.0208812011839047	7.14017490109759e-05	14	ATP6V1D	Transverse	NA
ENSG00000260306.1	genus..Eubacteriumhalliigroup.id.11338	0.0120237553624567	1.88910073604371e-05	16	RP11-645C24.5	Transverse	NA
ENSG00000130684.13	genus..Eubacteriumhalliigroup.id.11338	0.0371406921204397	1.08944388845064e-10	20	ZNF337	Transverse	NA
ENSG00000213742.6	genus..Eubacteriumhalliigroup.id.11338	0.0445744663336287	6.74001971189132e-09	20	ZNF337-AS1	Transverse	NA
ENSG00000115073.7	genus..Eubacteriumhalliigroup.id.11338	0.0113924283076208	5.44200188983414e-05	2	ACTR1B	Transverse	NA
ENSG00000178295.14	genus..Eubacteriumhalliigroup.id.11338	0.03109508824885	7.48943879474852e-05	2	GEN1	Transverse	NA
ENSG00000232931.5	genus..Eubacteriumhalliigroup.id.11338	0.0220140645662825	4.2665719739406e-06	2	LINC00342	Transverse	NA
ENSG00000274286.1	genus..Eubacteriumhalliigroup.id.11338	0.0215942205528353	3.6840568353238e-05	2	ADRA2B	Transverse	NA
ENSG00000164081.12	genus..Eubacteriumhalliigroup.id.11338	0.0446201210794898	4.68360530715188e-06	3	TEX264	Transverse	NA
ENSG00000173950.15	genus..Eubacteriumhalliigroup.id.11338	0.0221332870805188	7.67299312757601e-06	3	XXYLT1	Transverse	NA
ENSG00000213830.3	genus..Eubacteriumhalliigroup.id.11338	0.022518639089929	0.000405799970489849	5	CFL1P5	Transverse	NA
ENSG00000122783.16	genus..Eubacteriumhalliigroup.id.11338	0.0221701884173935	0.00039750963877123	7	C7orf49	Transverse	NA
ENSG00000152926.14	genus..Eubacteriumhalliigroup.id.11338	0.0216331362393197	9.30441322886977e-05	7	ZNF117	Transverse	NA
ENSG00000197362.14	genus..Eubacteriumhalliigroup.id.11338	0.0133965636253891	5.72694112252956e-08	7	ZNF786	Transverse	NA
ENSG00000204947.8	genus..Eubacteriumhalliigroup.id.11338	0.0356393109374734	1.70811955784598e-08	7	ZNF425	Transverse	NA
ENSG00000226816.2	genus..Eubacteriumhalliigroup.id.11338	0.0128869330808613	0.000580007667345106	7	AC005082.12	Transverse	NA
ENSG00000226824.6	genus..Eubacteriumhalliigroup.id.11338	0.00421343179284979	1.01342203281907e-07	7	RP4-756H11.3	Transverse	NA
ENSG00000229413.2	genus..Eubacteriumhalliigroup.id.11338	0.00960415608700822	0.000142729238427044	7	RP11-274B21.12	Transverse	NA
ENSG00000230715.3	genus..Eubacteriumhalliigroup.id.11338	0.00919207899880383	0.000141642415210658	7	RP11-274B21.4	Transverse	NA
ENSG00000237310.1	genus..Eubacteriumhalliigroup.id.11338	0.00955172825470752	0.000243822491756951	7	GS1-124K5.4	Transverse	NA
ENSG00000243302.3	genus..Eubacteriumhalliigroup.id.11338	0.0118929184092801	0.000140660009978689	7	RP11-274B21.2	Transverse	NA
ENSG00000243679.1	genus..Eubacteriumhalliigroup.id.11338	0.0105199771388346	0.000137458978292702	7	RP11-274B21.3	Transverse	NA
ENSG00000281490.1	genus..Eubacteriumhalliigroup.id.11338	0.00875543030709238	0.000139804257867297	7	CICP14	Transverse	NA
ENSG00000281896.1	genus..Eubacteriumhalliigroup.id.11338	0.0108379256647508	0.000143087027625698	7	RP11-274B21.13	Transverse	NA
ENSG00000119509.12	genus..Eubacteriumhalliigroup.id.11338	0.0216659674363083	1.01119141048135e-08	9	INVS	Transverse	NA
ENSG00000198105.13	genus.Prevotella7.id.11182	0.050902684548382	0.000399392980639497	10	ZNF248	Transverse	NA
ENSG00000102595.19	genus.Prevotella7.id.11182	0.0408213464793177	0.000429431603022835	13	UGGT2	Transverse	NA
ENSG00000136100.12	genus.Prevotella7.id.11182	0.0836938609971956	0.000499585521990496	13	VPS36	Transverse	NA
ENSG00000184206.11	genus.Prevotella7.id.11182	0.0147897886840085	0.000294349207913759	15	GOLGA6L4	Transverse	NA
ENSG00000259422.1	genus.Prevotella7.id.11182	0.0188653546811089	0.000362731319594666	15	RP11-593F23.1	Transverse	NA
ENSG00000073605.18	genus.Prevotella7.id.11182	0.0911596519424719	0.000553555692681965	17	GSDMB	Transverse	NA
ENSG00000108306.11	genus.Prevotella7.id.11182	0.0546814557654485	2.539270443751e-05	17	FBXL20	Transverse	NA
ENSG00000108379.9	genus.Prevotella7.id.11182	0.0245094238013698	4.98504270271886e-06	17	WNT3	Transverse	NA
ENSG00000108395.13	genus.Prevotella7.id.11182	0.0430846617359474	3.4052181185869e-09	17	TRIM37	Transverse	NA
ENSG00000154898.15	genus.Prevotella7.id.11182	0.0358774752894	0.000251339127669532	17	CCDC144CP	Transverse	NA
ENSG00000161395.13	genus.Prevotella7.id.11182	0.0683829471363264	2.00794959604654e-05	17	PGAP3	Transverse	NA
ENSG00000176681.14	genus.Prevotella7.id.11182	0.0147323440166264	1.02129510761875e-07	17	LRRC37A	Transverse	NA
ENSG00000204650.14	genus.Prevotella7.id.11182	0.0113253955966387	3.7561629498275e-05	17	LINC02210	Transverse	NA
ENSG00000214401.4	genus.Prevotella7.id.11182	0.00826972607370851	1.92769852691059e-05	17	KANSL1-AS1	Transverse	NA
ENSG00000214425.7	genus.Prevotella7.id.11182	0.00827339745939618	7.34335362322653e-05	17	LRRC37A4P	Transverse	NA
ENSG00000228696.8	genus.Prevotella7.id.11182	0.0249181936682906	0.000110815237155631	17	ARL17B	Transverse	NA
ENSG00000238083.7	genus.Prevotella7.id.11182	0.00967016129736964	1.55973023731053e-05	17	LRRC37A2	Transverse	NA
ENSG00000261575.2	genus.Prevotella7.id.11182	0.0159045580792705	4.16524927737012e-05	17	RP11-259G18.1	Transverse	NA
ENSG00000262500.1	genus.Prevotella7.id.11182	0.008875773812843	1.5247160293919e-05	17	MAPK8IP1P1	Transverse	NA
ENSG00000262539.1	genus.Prevotella7.id.11182	0.00841341445832852	3.71398197117585e-05	17	RP11-259G18.3	Transverse	NA
ENSG00000262879.5	genus.Prevotella7.id.11182	0.0296832756975148	0.000423938761697135	17	RP11-156P1.3	Transverse	NA
ENSG00000263503.1	genus.Prevotella7.id.11182	0.00862541852006541	0.000427004691052558	17	MAPK8IP1P2	Transverse	NA
ENSG00000264070.1	genus.Prevotella7.id.11182	0.00874521255998963	0.000285052779759629	17	DND1P1	Transverse	NA
ENSG00000280022.1	genus.Prevotella7.id.11182	0.00957105989880411	0.000110313064606889	17	RP11-707O23.1	Transverse	NA
ENSG00000100197.20	genus.Prevotella7.id.11182	0.0313136492983387	0.000146004906855373	22	CYP2D6	Transverse	NA
ENSG00000183066.14	genus.Prevotella7.id.11182	0.0481576049291306	6.72448739612491e-06	22	WBP2NL	Transverse	NA
ENSG00000204308.7	genus.Prevotella7.id.11182	0.0411302654690106	8.97549561882294e-05	6	RNF5	Transverse	NA
ENSG00000204338.8	genus.Prevotella7.id.11182	0.0211021459169239	0.000237714459805368	6	CYP21A1P	Transverse	NA
ENSG00000244731.7	genus.Prevotella7.id.11182	0.0170013583757034	0.000182121732067964	6	C4A	Transverse	NA
ENSG00000086205.16	genus.Prevotella7.id.11182	0.0411627694006554	4.08498437794298e-06	11	FOLH1	Transverse	NA
ENSG00000110906.12	genus.Prevotella7.id.11182	0.0734867169564681	0.000491549441765162	12	KCTD10	Transverse	NA
ENSG00000111328.6	genus.Prevotella7.id.11182	0.0435733693750592	0.000453520294381711	12	CDK2AP1	Transverse	NA
ENSG00000139197.10	genus.Prevotella7.id.11182	0.00626151845909415	2.16514380280094e-41	12	PEX5	Transverse	NA
ENSG00000184293.7	genus.Prevotella7.id.11182	0.0212121161279568	3.56568706003508e-05	12	CLECL1	Transverse	NA
ENSG00000205885.7	genus.Prevotella7.id.11182	0.0390941374249074	1.46213823040067e-20	12	C1RL-AS1	Transverse	NA
ENSG00000214826.5	genus.Prevotella7.id.11182	0.0138490706480411	1.22861225155367e-19	12	DDX12P	Transverse	NA
ENSG00000100554.11	genus.Prevotella7.id.11182	0.0448352550961649	0.000111241897377427	14	ATP6V1D	Transverse	NA
ENSG00000100558.8	genus.Prevotella7.id.11182	0.062607838971136	1.26777194937038e-06	14	PLEK2	Transverse	NA
ENSG00000196553.14	genus.Prevotella7.id.11182	0.0419345567905716	0.000446409902957955	14	LINC00238	Transverse	NA
ENSG00000259087.5	genus.Prevotella7.id.11182	0.0505005422135384	0.000119101665984878	14	RP11-356O9.2	Transverse	NA
ENSG00000141759.14	genus.Prevotella7.id.11182	0.0560373018493037	0.000480403416674278	18	TXNL4A	Transverse	NA
ENSG00000226747.6	genus.Prevotella7.id.11182	0.0137158095992755	0.000499601266869881	2	AC007966.1	Transverse	NA
ENSG00000240344.8	genus.Prevotella7.id.11182	0.0140110816864547	0.000428165002653792	2	PPIL3	Transverse	NA
ENSG00000168268.10	genus.Prevotella7.id.11182	0.0299476418034317	9.41075463534866e-05	3	NT5DC2	Transverse	NA
ENSG00000132842.13	genus.Prevotella7.id.11182	0.144373847391921	5.48015653840556e-05	5	AP3B1	Transverse	Atrial_fibrillation
ENSG00000132842.13	genus.Prevotella7.id.11182	0.144373847391921	5.48015653840556e-05	5	AP3B1	Transverse	Illnesses of mother: Lung cancer
ENSG00000132842.13	genus.Prevotella7.id.11182	0.144373847391921	5.48015653840556e-05	5	AP3B1	Transverse	I26 Pulmonary embolism
ENSG00000132842.13	genus.Prevotella7.id.11182	0.144373847391921	5.48015653840556e-05	5	AP3B1	Transverse	M17 Gonarthrosis [arthrosis of knee]
ENSG00000145743.15	genus.Prevotella7.id.11182	0.0682704844037593	0.00033040570816863	5	FBXL17	Transverse	NA
ENSG00000170074.19	genus.Prevotella7.id.11182	0.0428843351056955	7.25155640752598e-05	5	FAM153A	Transverse	NA
ENSG00000248544.2	genus.Prevotella7.id.11182	0.0256793222677491	0.00053115356114197	5	CTB-47B11.3	Transverse	NA
ENSG00000253558.1	genus.Prevotella7.id.11182	0.0320112832971609	5.72938127376332e-05	5	CTD-2179L22.1	Transverse	NA
ENSG00000260686.1	genus.Prevotella7.id.11182	0.095645281631766	9.58911766289942e-05	5	CTB-36H16.2	Transverse	NA
ENSG00000164669.12	genus.Prevotella7.id.11182	0.0113726189160273	6.23576932786506e-05	7	INTS4P1	Transverse	NA
ENSG00000198039.11	genus.Prevotella7.id.11182	0.0250599702812903	0.00055636053980308	7	ZNF273	Transverse	NA
ENSG00000226002.1	genus.Prevotella7.id.11182	0.0126533116147834	0.000193768864275064	7	GTF2IP14	Transverse	NA
ENSG00000227113.2	genus.Prevotella7.id.11182	0.0140548273206374	9.21012330604042e-05	7	RP11-460N20.4	Transverse	NA
